,publish_time,title,channel_name,tags_count,views_count,likes_count,dislikes_count,comments_count,duration_sec,published_date,published_time_UTC,subscribers
260,2020-02-11T06:03:22Z,[Playlist] 산뜻한 오후 ☁️ㅣ브이로그 감성의 데일리 플레이리스트ㅣBest Popular Songs Of 2020,essential;,67,210671,2185,52,69.0,4985,2020-02-11,06:03:22,498000.0
261,2021-02-09T08:30:15Z,[Playlist] 다 부질없다~ 그냥 노래나 들을래ㅣ세상만사 다 귀찮을 때 듣는 데일리팝!ㅣwhat I like best is just lazing around at home 🤪,essential;,18,209983,2226,43,54.0,2767,2021-02-09,08:30:15,498000.0
262,2020-10-27T23:00:01Z,[Playlist] 산뜻하게 충전하는 하루! 활력 뿜뿜 BGM l Charge Up Your Day! Again!!,essential;,10,207313,3312,50,159.0,3591,2020-10-27,23:00:01,498000.0
263,2020-05-23T13:00:13Z,[Playlist] 토요일 밤의 재즈 🥂ㅣ찐 로우파이! Old Jazz DivasㅣRomantic Old Jazz,essential;,16,206243,5141,31,137.0,5240,2020-05-23,13:00:13,498000.0
264,2020-12-15T07:45:12Z,[Playlist] 답답한 일상에 해피 바이러스가 팡! 팡! ✨ㅣ반짝거리는 연말 번화가에서 들릴법한 Trendy PopㅣBest Retro/Electro Pop 2020 ✨,essential;,18,200060,2533,31,80.0,3698,2020-12-15,07:45:12,498000.0
265,2019-09-05T09:22:22Z,"[Playlist] 보랏빛 하늘 아래서, Sunset Driveㅣ가을 바람을 닮은 선선한 팝송 모음",essential;,0,199343,2636,44,56.0,2929,2019-09-05,09:22:22,498000.0
266,2020-11-17T05:15:11Z,"[Playlist] Baby, 난 널 해치러 온 구원자야🩸 | 거부할 수 없는 유혹, 빌런 등장 BGMㅣBaby, I'm the Savior who came to hurt you🩸",essential;,10,195850,3589,39,149.0,3929,2020-11-17,05:15:11,498000.0
267,2021-01-23T13:15:16Z,[Playlist] 쉿! 여러분만 알려줄게요👀ㅣ나만 알고 싶은 감성 촉촉한 트렌디 POPㅣsentimental trendy pop that only I want to know,essential;,9,194559,2121,43,95.0,3187,2021-01-23,13:15:16,498000.0
268,2019-12-07T13:09:49Z,[Playlist] 성냥불 같은 시크함ㅣ도시의 밤이 담긴 스타일리시 골목길 펍 플레이리스트ㅣBest Popular Songs Of 2019,essential;,62,188408,3433,45,93.0,2760,2019-12-07,13:09:49,498000.0
269,2020-07-29T13:00:13Z,[Playlist] 나의 PLAYLIST는 새벽 2시부터ㅣAM 2:00 Mood,essential;,12,187857,3010,40,115.0,3196,2020-07-29,13:00:13,498000.0
270,2020-04-13T01:55:15Z,[Playlist] 젤라또처럼 부드럽고 달콤한 🍦ㅣSoft and Sweet like Gelato 🍦,essential;,14,187380,2906,30,92.0,2622,2020-04-13,01:55:15,498000.0
271,2020-08-01T16:15:12Z,"[Playlist] 무기력에 물들고 영혼이 비어갈 때ㅣLethargy, Emptied Soul",essential;,0,186562,3961,43,161.0,4222,2020-08-01,16:15:12,498000.0
272,2020-11-04T10:00:09Z,"[Playlist] 분위기있는 카페에 고급진 소울&재즈팝 l Best Cafe Music, Soul & Jazz Pop!",essential;,10,184537,2705,39,115.0,6342,2020-11-04,10:00:09,498000.0
273,2020-12-29T08:15:36Z,"[Playlist] 눈 오는 날, 마음을 녹여줄 Cozy Beats ⛄ㅣsnowfall chillax & cozy beats | lofi/jazzhop/chillhop ❄️",essential;,18,182952,2303,32,86.0,2370,2020-12-29,08:15:36,498000.0
274,2020-05-07T07:49:20Z,[Playlist] 이 노래를 듣는 순간! 그루브 타게될껄?ㅣHear this song! You're gonna groove,essential;,15,178909,1773,39,73.0,3538,2020-05-07,07:49:20,498000.0
275,2020-06-27T08:40:57Z,[Playlist] 부드럽고 듣기좋은 인디팝 모음집ㅣsoft summer indie pop,essential;,14,178516,2647,39,80.0,4089,2020-06-27,08:40:57,498000.0
276,2020-06-16T02:58:58Z,[Playlist] ✨ 유튜브 트렌딩 Top15 : 2020년 6월 ✨ㅣYouTube Trending Top 15 : June 2020,essential;,14,171888,2549,49,78.0,2951,2020-06-16,02:58:58,498000.0
277,2021-02-19T09:15:16Z,"[Playlist] 이 노래 삽입하면 광고 대박날 듯...ㅣ15초의 최면, 내가 만약 광고음악 감독이라면?ㅣBest Music for Ads 💲💲",essential;,16,171633,2024,31,83.0,5006,2021-02-19,09:15:16,498000.0
278,2019-07-25T02:38:21Z,[Playlist] 당신이 찾던 여름여름한 드라이브 팝송! 세련되고 트렌디한 팝송 모음,essential;,10,169686,1580,29,21.0,4641,2019-07-25,02:38:21,498000.0
279,2020-02-06T08:44:53Z,[Playlist] 펑키한 그루브 + 레트로 감성 두 스푼 = 바로 이 느낌!ㅣBest Popular Songs Of 2020,essential;,54,164444,2071,50,100.0,8077,2020-02-06,08:44:53,498000.0
280,2020-06-13T12:47:49Z,"[Playlist] 토닥토닥, 달빛 아래 열대야 🌉ㅣ불면의 밤을 다독이는 COZY POP #4 ㅣCozy Pop for a Sleepless Night",essential;,18,163908,2289,39,86.0,5911,2020-06-13,12:47:49,498000.0
281,2020-04-10T02:20:55Z,[Playlist] iPhone 11 ProㅣBest Popular Songs Of 2020,essential;,14,156143,2112,42,88.0,5675,2020-04-10,02:20:55,498000.0
282,2020-09-02T07:13:33Z,[Playlist] 귓가에서 터지는 상큼한 Popping Candy 🌈🤪🍭 ㅣPopping Candy Playlist,essential;,6,155487,1816,49,96.0,3900,2020-09-02,07:13:33,498000.0
283,2020-02-24T02:47:33Z,[Playlist] 잠든 아침을 깨우는 그루비한 모닝 콜!ㅣBest Popular Songs Of 2020,essential;,21,152325,2004,30,58.0,5139,2020-02-24,02:47:33,498000.0
284,2020-10-14T09:00:12Z,[Playlist] ✨ 유튜브 트렌딩 Top15 : 2020년 10월 ✨ㅣYouTube Trending Top 15 : October 2020,essential;,7,148665,1766,29,55.0,2735,2020-10-14,09:00:12,498000.0
285,2020-06-02T02:36:44Z,[Playlist] 힙한 그 애가 걸을 때 나올 것 같은 노래ㅣHipster walking songs,essential;,14,147911,1680,39,80.0,2516,2020-06-02,02:36:44,498000.0
286,2020-12-03T09:30:13Z,"[Playlist] 속이 뻥~ 십년 묵은 체증이 내려가는 후련함!ㅣ드디어 끝! 해방감 UP 자유 만끽 BGM 🏃💨ㅣFinally, We Made It 🙌",essential;,19,145551,2069,35,116.0,4643,2020-12-03,09:30:13,498000.0
287,2020-10-25T11:30:10Z,[Playlist] 영화라는 이름의 Moody Jazz Bar 🪔 l ‎Moody Jazz Collection On Films,essential;,12,144864,3135,27,95.0,5107,2020-10-25,11:30:10,498000.0
288,2020-10-07T05:21:41Z,[Playlist] 산책하며 듣는 감각적인 분위기에 POP ㅣ Songs With a Sensuous Atmosphere,essential;,5,144008,1803,32,79.0,2591,2020-10-07,05:21:41,498000.0
289,2020-09-07T07:00:13Z,[Playlist] 너와 나란히 걷다가 열대야를 잊곤 했지ㅣForget the tropical nights,essential;,11,141592,1876,41,70.0,4370,2020-09-07,07:00:13,498000.0
290,2021-01-14T13:05:25Z,[Playlist] 얼어붙은 밤을 뜨겁게 달궈줄ㅣSexy & Groovy 침대송 플레이리스트ㅣsensual songs for lovers 💕,essential;,19,136307,1523,23,91.0,4887,2021-01-14,13:05:25,498000.0
291,2020-01-21T05:14:02Z,[Playlist] 봄날의 상큼한 무드! 일렉트로 스윙 🌼ㅣBest Popular Songs Of 2020,essential;,70,134941,2906,21,155.0,8698,2020-01-21,05:14:02,498000.0
292,2020-07-04T12:00:13Z,"[Playlist] 선선한 밤에 듣는 로맨틱 올드 소울 💙ㅣ 부드럽게 영혼을 울리는 소울, Smooth SoulㅣSmooth Soul Essentials",essential;,14,132334,2961,23,86.0,4216,2020-07-04,12:00:13,498000.0
293,2020-01-07T01:14:31Z,[Playlist] 오늘도 아른거리는 그대ㅣ갬성 빈티지 플레이리스트ㅣBest Popular Songs Of 2020,essential;,56,131835,1896,24,63.0,3134,2020-01-07,01:14:31,498000.0
294,2019-11-19T07:06:52Z,[Playlist] 고막부터 심장까지 찌릿해지는 감성의 폭죽놀이ㅣ따뜻하게 귀를 녹여줄 사운드클라우드 플레이리스트ㅣBest Pop Of 2019,essential;,46,131570,2533,25,51.0,4008,2019-11-19,07:06:52,498000.0
295,2020-01-29T05:06:33Z,[Playlist] chill해지고 싶나 혹쉬 💕ㅣ공간을 가득 채우는 느낌있는 Chill VibesㅣBest Popular Songs Of 2020,essential;,47,130732,1562,20,78.0,3266,2020-01-29,05:06:33,498000.0
296,2019-07-09T05:54:06Z,[Playlist] 도시의 저녁 노을과 어울릴 감각적 일렉팝,essential;,13,130067,1541,19,43.0,3953,2019-07-09,05:54:06,498000.0
297,2020-07-10T09:29:33Z,[Playlist] S2 Love Preaching Passionfruit S2 💕ㅣ어느 여름날의 세레나데 💕,essential;,6,127877,1778,28,68.0,5176,2020-07-10,09:29:33,498000.0
298,2020-07-31T05:00:13Z,[Playlist] 불금토 달릴 준비완료! 묵직한 Trap SoundㅣHeavy Trap Sound,essential;,10,126280,2316,37,144.0,6615,2020-07-31,05:00:13,498000.0
299,2021-02-24T09:10:43Z,"[Playlist] 로파이, 커피 한 잔의 여유 ☕ㅣcoffee & cigarette, chillax bgm",essential;,20,123778,1689,23,99.0,4199,2021-02-24,09:10:43,498000.0
300,2020-04-15T05:20:39Z,"[Playlist] 산뜻한 오후 2시, 카페 혹은 공원에서ㅣFresh Afternoon, at a Cafe or a Park",essential;,14,122212,1254,34,59.0,3731,2020-04-15,05:20:39,498000.0
301,2020-08-06T13:00:11Z,[Playlist] 여름밤 너의 창가로 띄워 보내는 노래ㅣNostalgic Summer Night,essential;,4,121838,1519,20,67.0,3418,2020-08-06,13:00:11,498000.0
302,2020-08-23T10:00:11Z,[Playlist] 일요일 밤의 열기! 세대초월 디스코 🕺ㅣSunday Night Fever! Disco Essential 🕺,essential;,5,120019,1815,25,88.0,14024,2020-08-23,10:00:11,498000.0
303,2020-10-16T04:00:12Z,"[Playlist] 그래 기억나, 그 길을 우린 그렇게 달렸어🚲ㅣRemember our glorious time",essential;,11,116332,1644,26,61.0,3250,2020-10-16,04:00:12,498000.0
304,2020-07-11T08:19:18Z,"[Playlist] 루프탑 아래, 어깨가 들썩이는 Funky House 🍋🍺ㅣFunky Rooftop House 🍋🍺",essential;,5,113629,1384,28,59.0,7304,2020-07-11,08:19:18,498000.0
305,2019-12-24T08:44:20Z,"[Playlist] 별이 빛나는 밤, 메리 크리스마스ㅣ감성적인 인디 캐롤 플레이리스트ㅣBest Holiday Songs Of 2019",essential;,58,113496,1976,28,50.0,4514,2019-12-24,08:44:20,498000.0
306,2020-07-08T06:00:11Z,[Playlist] ✨ 유튜브 트렌딩 Top15 : 2020년 7월 ✨ㅣYouTube Trending Top 15 : July 2020,essential;,14,113403,1518,20,81.0,2564,2020-07-08,06:00:11,498000.0
307,2020-07-22T01:45:27Z,"[Playlist] 회색 하늘에 나른해지는 melody, night 2ㅣgrey sky, languid melody",essential;,8,110000,1943,27,74.0,6811,2020-07-22,01:45:27,498000.0
308,2020-03-07T13:41:58Z,[Playlist] 불이 꺼진 밤 비행기 안에서ㅣBest Popular Songs Of 2020,essential;,13,108747,2228,20,122.0,3629,2020-03-07,13:41:58,498000.0
309,2019-12-27T01:35:50Z,"[Playlist] 나른한 오늘, 행복한 방황ㅣ사운드클라우드 감성의 힙한 인디팝 플레이리스트ㅣBest Indie Pop of 2019",essential;,49,108344,1215,19,45.0,6211,2019-12-27,01:35:50,498000.0
310,2020-11-06T09:45:12Z,[Playlist] 불멍이 필요한 시간 🔥ㅣ조용한 바닷가 캠핑장에서 나홀로 힐링 뮤직ㅣSentimental Campfire Songs 🔥,essential;,14,106459,1562,16,43.0,4956,2020-11-06,09:45:12,498000.0
311,2020-05-27T13:10:06Z,[Playlist] 늦은 밤 사색에 잠기다 lofi sentimentalㅣContemplation at Late Night,essential;,14,106129,1786,22,116.0,2490,2020-05-27,13:10:06,498000.0
312,2020-02-17T01:43:53Z,[Playlist] 소복소복.. 눈이내려 행복한 그대에게ㅣ겨울이라 더 어울리는 것만 같은 POPㅣBest Popular Songs Of 2020,essential;,13,106049,1911,17,88.0,5568,2020-02-17,01:43:53,498000.0
313,2021-01-31T09:42:17Z,[Playlist] 이곳은 아름다운 무중력 공간 🌌ㅣ별을 하나하나 세어내는 마음으로ㅣfor space travelers 🌌,essential;,16,102982,1530,24,78.0,4590,2021-01-31,09:42:17,498000.0
314,2020-06-15T06:42:44Z,[Playlist] 듣자마자 66번국도에서 드라이브!ㅣDriving Route 66,essential;,14,102608,1054,32,57.0,2963,2020-06-15,06:42:44,498000.0
315,2020-11-27T05:45:10Z,"[Playlist] 자 일단 입장하실게요~ 🔥방구석 클럽 개장🔥ㅣ절제된 세련미, 내적 흥 폭발하는 Tech House SoundㅣTech House Mix 2020",essential;,14,102267,1273,22,97.0,7321,2020-11-27,05:45:10,498000.0
316,2020-09-25T14:00:11Z,"[Playlist] 다시 새벽, 나른한 그 분위기에 취해 🍷ㅣLate night chillin 🍷",essential;,9,100920,1219,22,50.0,3911,2020-09-25,14:00:11,498000.0
317,2020-05-21T06:01:10Z,"[Playlist] 시간은 오후 3시 온도는 20도ㅣ20℃, 3 p.m.",essential;,14,97241,1462,28,117.0,2569,2020-05-21,06:01:10,498000.0
318,2020-04-28T06:52:54Z,[Playlist] 가자! 멈추지 말고 한 세트 더! 💪ㅣDon't stop! One more set! 💪,essential;,20,96362,1390,44,94.0,6113,2020-04-28,06:52:54,498000.0
319,2020-01-14T02:39:21Z,[Playlist] 언제나 HIP HOP Dayㅣ카페 감성의 그루브 힙합ㅣBest Popular Songs Of 2020,essential;,65,96030,1373,21,51.0,3600,2020-01-14,02:39:21,498000.0
320,2020-10-20T12:00:12Z,"[Playlist] 아아, 여기는 잠수교 🌜 | 잠들기 싫은 널 위한 힙한 사운드ㅣTrendy hiphop for night owls 🌜",essential;,14,91513,1302,43,39.0,2970,2020-10-20,12:00:12,498000.0
321,2020-05-12T03:06:51Z,[Playlist] 😈 홍대 지하에서 들려오는 Hip groovy pop 😈ㅣHip groovy pop from Hongdae Basement,essential;,14,88859,1684,33,85.0,4614,2020-05-12,03:06:51,498000.0
322,2019-09-27T08:46:41Z,[Playlist] 분위기 무엇...? 센치한 감성의 가을 팝송ㅣ사운드 클라우드 감성 가을 카페 팝송,essential;,28,88508,1372,14,29.0,3552,2019-09-27,08:46:41,498000.0
323,2020-03-16T04:45:00Z,"[Playlist] 일상에 활력을 안겨줄 경쾌한 재즈연주곡ㅣSpring Jazz For Work, Study",essential;,10,88417,1384,7,67.0,3639,2020-03-16,04:45:00,498000.0
324,2020-03-09T09:50:37Z,[Playlist] 누가 이 파티 주인공이야? 바로 나!ㅣ주인공 파티 등장씬에 넣고 싶은 BGMㅣBest Popular Songs Of 2020,essential;,17,88103,1376,15,80.0,2707,2020-03-09,09:50:37,498000.0
325,2021-03-05T03:28:20Z,[Playlist] 해방촌 바이닐펍 바이브 🍻ㅣ레트로 + 트렌디 = 21세기 뉴 잭 스윙!ㅣtrendy retro music in vinyl pub,essential;,15,86823,1209,15,61.0,5739,2021-03-05,03:28:20,498000.0
326,2019-12-31T11:01:59Z,"[Playlist] 작심삼일?ㅣ운동, 헬스, 댄스 다되는 새출발 일렉트로닉!",essential;,58,80928,1241,36,60.0,2810,2019-12-31,11:01:59,498000.0
327,2019-08-22T04:54:45Z,[Playlist] 노을지는 카페 감성! 차분하고 감각적인 로파이ㅣLofi & Jazzhop,essential;,18,78567,1043,11,17.0,2851,2019-08-22,04:54:45,498000.0
328,2020-03-01T14:54:44Z,"[Playlist] 밤을 다독여줄, 다크팝의 요정들 🧚ㅣBest Popular Songs Of 2020",essential;,13,75658,1118,21,65.0,3888,2020-03-01,14:54:44,498000.0
329,2019-12-06T09:19:10Z,[Playlist] 철수 너 언제까지 에미넴만 들을래! 일로와서 같이 듣자ㅣ평범한 방을 이태원 펍으로 바꿔줄 트렌디 힙합 플레이리스트ㅣBest Hiphop Of 2019,essential;,66,74799,1972,16,95.0,5395,2019-12-06,09:19:10,498000.0
330,2019-11-22T05:46:15Z,[Playlist] 가을과 겨울 사이ㅣ감성적이며 트렌디한 플레이리스트ㅣBest Pop Of 2019,essential;,61,73804,886,15,30.0,3962,2019-11-22,05:46:15,498000.0
331,2020-03-03T06:58:33Z,[Playlist] 마스크 벗겨질 뻔! 이태원 라운지 House Mix 🔥ㅣBest Popular Songs Of 2020,essential;,18,70770,1036,23,98.0,4454,2020-03-03,06:58:33,498000.0
332,2020-01-23T05:45:25Z,[Playlist] 그대의 새벽은 어떤 색인가요?ㅣ센치한 분위기의 멜랑콜리 플레이리스트ㅣBest Popular Songs Of 2020,essential;,64,69647,1158,14,80.0,4072,2020-01-23,05:45:25,498000.0
333,2020-06-12T06:01:04Z,"[Playlist] 🔥 나이키 모드! 심장에 바로 꽂는 부스터 펌프 🔥 ㅣNike Vibe, Booster Beat",essential;,17,66669,993,23,73.0,4152,2020-06-12,06:01:04,498000.0
334,2020-07-17T09:00:12Z,[7월호 music post] 광고에 쓰인 전자음악들!ㅣCommercial Advertising Background Music,essential;,3,63477,1234,21,57.0,1000,2020-07-17,09:00:12,498000.0
335,2021-03-08T02:13:19Z,[Playlist] 떠나고 싶은 사람 손! ✋ㅣ파리 Cafe에 흐르는 봄날의 집시재즈ㅣgypsy jazz in french cafe,essential;,25,57145,1380,8,73.0,4455,2021-03-08,02:13:19,498000.0
336,2020-02-18T05:44:56Z,"[Playlist] 1990, MTV, 하이틴, 스케이트 보드ㅣ엉망진창 되고픈 신나는 팝-펑크!ㅣDo you miss being a Teenager?",essential;,17,56876,1143,7,73.0,3197,2020-02-18,05:44:56,498000.0
337,2020-05-11T08:13:35Z,[Playlist] ✨ 유튜브 트렌딩 Top15 : 2020년 5월 ✨ㅣYouTube Trending Top 15 : May 2020,essential;,17,53139,721,17,52.0,2788,2020-05-11,08:13:35,498000.0
338,2020-03-08T12:47:09Z,[Playlist] 탄산 가득 시원한 여성 롸커들의 샤우팅! 🌹ㅣBest Popular Songs Of 2020,essential;,15,27890,633,3,46.0,4001,2020-03-08,12:47:09,498000.0
339,2019-07-03T00:20:51Z,[Playlist] 밤 비행을 닮은 설렘 가득한 팝송 모음,essential;,12,5364,107,3,15.0,4030,2019-07-03,00:20:51,498000.0
340,2020-06-20T20:19:06Z,summer mornings on the beach 🍨 (chill mix),homemade cappuccino,39,10945286,93721,1117,410.0,478,2020-06-20,20:19:06,142000.0
341,2020-08-27T23:00:05Z,"it's summer '13, you're on a roadtrip vibing and life's good",homemade cappuccino,58,10508784,428519,1852,16428.0,2660,2020-08-27,23:00:05,142000.0
342,2020-05-23T03:22:58Z,songs that bring you back to that summer night,homemade cappuccino,32,9271605,145555,1361,1523.0,552,2020-05-23,03:22:58,142000.0
343,2020-07-13T12:15:23Z,songs that bring you back to that summer night ~ extended,homemade cappuccino,56,7666788,235691,1716,3266.0,2503,2020-07-13,12:15:23,142000.0
344,2020-05-17T05:18:40Z,songs that bring you back to summer '16,homemade cappuccino,34,4022614,96765,736,6446.0,750,2020-05-17,05:18:40,142000.0
345,2020-06-23T18:07:01Z,songs that bring you back to your lost summer memories,homemade cappuccino,39,2650527,77641,480,1984.0,596,2020-06-23,18:07:01,142000.0
346,2020-07-23T11:45:01Z,songs that bring you back to those late summer sunsets,homemade cappuccino,56,2401727,30047,262,444.0,579,2020-07-23,11:45:01,142000.0
347,2020-05-07T13:43:41Z,songs that bring you back to summer '17,homemade cappuccino,23,2301081,41858,438,2968.0,629,2020-05-07,13:43:41,142000.0
348,2020-05-25T02:21:30Z,songs that bring you back to summer '18,homemade cappuccino,31,1635474,34983,385,2221.0,551,2020-05-25,02:21:30,142000.0
349,2020-09-06T11:45:02Z,aesthetic songs for late night drives,homemade cappuccino,58,1466158,65271,308,893.0,856,2020-09-06,11:45:02,142000.0
350,2020-05-13T04:15:29Z,songs that bring you back to summer '19,homemade cappuccino,28,1447122,28576,413,2918.0,739,2020-05-13,04:15:29,142000.0
351,2020-12-26T13:21:24Z,"it's summer 1985, you're driving at night - playlist",homemade cappuccino,58,856362,50521,140,879.0,1873,2020-12-26,13:21:24,142000.0
352,2020-10-29T17:32:53Z,"it's summer 1983, you fell in love somewhere in northern italy",homemade cappuccino,14,855875,78714,125,1623.0,3368,2020-10-29,17:32:53,142000.0
353,2020-06-10T16:23:33Z,songs that bring you instant summer vibes,homemade cappuccino,32,362531,12863,130,446.0,472,2020-06-10,16:23:33,142000.0
354,2020-07-03T03:00:03Z,songs for lonely summer nights,homemade cappuccino,53,78307,4455,33,240.0,597,2020-07-03,03:00:03,142000.0
355,2020-11-13T16:23:10Z,songs to listen to when you're feeling like the main character - playlist 🎈,honi milk,0,629369,28745,167,528.0,2985,2020-11-13,16:23:10,10500.0
356,2020-10-09T21:16:33Z,songs to listen to when thinking of them - playlist 🔆,honi milk,0,354468,19487,105,1307.0,3122,2020-10-09,21:16:33,10500.0
357,2020-12-23T11:55:14Z,songs that give off a vintage vibe - (chill) playlist 🌻,honi milk,0,67758,2316,45,47.0,3901,2020-12-23,11:55:14,10500.0
358,2020-12-21T19:35:54Z,songs to listen to when studying at 2am in the morning - (kchill/krnb) playlist 🌙,honi milk,0,6707,391,4,16.0,3266,2020-12-21,19:35:54,10500.0
359,2021-03-01T09:35:09Z,songs to heal the tired souls - playlist 🪐,honi milk,0,1294,158,1,18.0,3905,2021-03-01,09:35:09,10500.0
360,2021-01-05T18:30:09Z,“I cant talk right now i'm doing hot girl thingz” ; a playlist,Ivoryyy,0,1784654,107518,434,1301.0,2009,2021-01-05,18:30:09,84300.0
361,2021-01-26T18:45:29Z,A feel good playlist to help pass time :) // indie rock/pop playlist,Ivoryyy,0,1645116,76879,314,1153.0,2013,2021-01-26,18:45:29,84300.0
362,2020-12-19T18:15:52Z,I told the stars about you (a dark academia/royalty playlist),Ivoryyy,0,1374536,90713,188,2878.0,2915,2020-12-19,18:15:52,84300.0
363,2020-12-27T19:13:27Z,"You call it revenge, I call it returning the favor. ( A villain playlist)",Ivoryyy,0,847101,57186,228,1437.0,2073,2020-12-27,19:13:27,84300.0
364,2020-12-31T19:39:49Z,The hero who turned evil ( A villain playlist),Ivoryyy,0,699690,43350,260,0.0,1876,2020-12-31,19:39:49,84300.0
365,2021-01-10T18:15:11Z,"The moon is beautiful, isn’t it? ( a classical playlist )",Ivoryyy,0,670497,58477,123,1534.0,1919,2021-01-10,18:15:11,84300.0
366,2020-12-05T23:03:30Z,Our Final Good Byes (a dark academia playlist),Ivoryyy,0,659848,42097,82,935.0,1877,2020-12-05,23:03:30,84300.0
367,2021-01-17T18:51:43Z,you’re a princess secretly researching about your mother while plotting to overthrow your father,Ivoryyy,0,529533,38335,95,681.0,2282,2021-01-17,18:51:43,84300.0
368,2021-02-15T18:30:15Z,Falling into your own fantasy world // a playlist,Ivoryyy,0,364278,27713,66,614.0,3942,2021-02-15,18:30:15,84300.0
369,2020-12-22T02:50:06Z,Dancing with your lover under the stars ( a light academia playlist),Ivoryyy,0,312301,20005,54,364.0,1385,2020-12-22,02:50:06,84300.0
370,2021-01-18T19:45:38Z,I will not be the person you settle for just because you can’t have her;in love with the protagonist,Ivoryyy,0,299630,22503,46,609.0,3517,2021-01-18,19:45:38,84300.0
371,2020-12-31T18:00:26Z,The hero who fell for the villain ( a dark royalty x villain playlist ),Ivoryyy,0,223552,13167,66,370.0,1812,2020-12-31,18:00:26,84300.0
372,2021-01-16T17:15:26Z,"I’m an open book, but written in a cryptic dead language. ( a classical playlist w/ visuals )",Ivoryyy,0,223279,14167,24,388.0,2559,2021-01-16,17:15:26,84300.0
373,2020-12-07T18:18:19Z,The Villain and the princess ( A dark royalty core playlist),Ivoryyy,0,218381,16753,63,367.0,1267,2020-12-07,18:18:19,84300.0
374,2021-01-06T20:51:12Z,"""The world is a mess and I just need to rule it."" ( A villain playlist )",Ivoryyy,0,218103,11967,62,358.0,2000,2021-01-06,20:51:12,84300.0
375,2021-01-15T18:45:10Z,Madness is like gravity all you need is a little push; a villain playlist,Ivoryyy,0,216231,15126,74,300.0,1694,2021-01-15,18:45:10,84300.0
376,2021-01-16T19:15:08Z,"But sometimes we can't have it all, right?; a playlist for the right person but the wrong time",Ivoryyy,0,212740,13899,63,348.0,2759,2021-01-16,19:15:08,84300.0
377,2021-01-08T19:00:02Z,Searching for lost souls in an old library (a dark academia playlist),Ivoryyy,0,196057,13302,27,319.0,1701,2021-01-08,19:00:02,84300.0
378,2020-12-24T16:45:55Z,Long live the Queen. (A dark royalty playlist),Ivoryyy,0,191803,12166,47,284.0,2235,2020-12-24,16:45:55,84300.0
379,2021-02-13T18:30:13Z,Reading an old love story in the rain while waiting for your train// a dark academia playlist,Ivoryyy,0,185935,13202,32,391.0,2401,2021-02-13,18:30:13,84300.0
380,2020-12-22T18:18:11Z,Our tragic love story ( A playlist for hopeless romantics),Ivoryyy,0,172626,10144,23,342.0,2091,2020-12-22,18:18:11,84300.0
381,2021-01-19T19:28:18Z,The higher we soar the smaller we appear to those who cannot fly; dark academia playlist,Ivoryyy,0,156135,10603,35,265.0,2328,2021-01-19,19:28:18,84300.0
382,2021-01-31T18:30:12Z,"Hiding in an abandoned castle, running away from your arranged marriage; dark royalty playlist",Ivoryyy,0,112081,6249,19,179.0,3248,2021-01-31,18:30:12,84300.0
383,2021-02-16T18:30:15Z,Dancing through the hidden garden // an ethereal playlist,Ivoryyy,0,102606,6594,19,204.0,4268,2021-02-16,18:30:15,84300.0
384,2021-02-14T19:00:23Z,"Looking into her eyes, he fell in love with her all over again // a playlist for hopeless romantics",Ivoryyy,0,97676,6391,12,147.0,3615,2021-02-14,19:00:23,84300.0
385,2021-01-08T22:55:38Z,The only thing I have left are letters ( romantic academia playlist ),Ivoryyy,0,84296,5719,7,248.0,1922,2021-01-08,22:55:38,84300.0
386,2021-03-02T18:45:14Z,The comedic relief character falls for the main character // a playlist,Ivoryyy,0,77660,7551,20,355.0,3770,2021-03-02,18:45:14,84300.0
387,2021-01-03T22:45:09Z,The princess and the Stable boy ( dark royalty playlist ),Ivoryyy,0,76937,4843,12,176.0,1852,2021-01-03,22:45:09,84300.0
388,2021-01-05T18:00:11Z,Waltzing with your assassin ( a dark royalty playlist // classical),Ivoryyy,0,73959,4263,11,116.0,1330,2021-01-05,18:00:11,84300.0
389,2021-02-10T18:45:12Z,Missing memories that never got made and missing the people you never met  // a playlist,Ivoryyy,0,72705,5364,14,195.0,2369,2021-02-10,18:45:12,84300.0
390,2021-02-07T18:00:10Z,Dancing in your living room with your high school sweetheart for the last time // a playlist,Ivoryyy,0,68518,5424,8,142.0,2180,2021-02-07,18:00:10,84300.0
391,2021-02-17T18:30:14Z,You're dancing with the villain you were meant to assassinate // a playlist,Ivoryyy,0,66561,4958,20,163.0,4501,2021-02-17,18:30:14,84300.0
392,2020-12-04T18:18:59Z,Dancing with you lovers ghost  (a playlist),Ivoryyy,0,65144,4201,10,144.0,1600,2020-12-04,18:18:59,84300.0
393,2021-02-14T18:00:14Z,She loved with a heart she never had // the healing process as a playlist,Ivoryyy,0,63271,4574,23,107.0,3627,2021-02-14,18:00:14,84300.0
394,2020-12-29T18:00:25Z,Talking with the ghosts at an abandoned library (A dark academia playlist),Ivoryyy,0,60008,3873,11,90.0,2124,2020-12-29,18:00:25,84300.0
395,2021-03-01T18:30:14Z,You have just reunited with your soulmate while admiring the same art piece (a playlist),Ivoryyy,0,55830,3926,11,219.0,4580,2021-03-01,18:30:14,84300.0
396,2021-02-25T18:30:13Z,Staring out the window missing the person from your dreams // a playlist,Ivoryyy,0,55089,4324,7,354.0,3720,2021-02-25,18:30:13,84300.0
