,video_id,publish_time,title,channel_Id,channel_title,tags,views_count,likes_count,dislikes_count,favorites_count,comments_count,duration
10,EVT9ZE2dMu4,2020-07-16T13:30:04Z,[playlist] 고요한 새벽에 칠린하기 좋은 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['팝플리', '팝송신곡추천', '나만알고싶은팝송', '끊김없는팝송', '헤어지고듣는팝송', '비오는날듣기좋은플레이리스트']",291328,8269,40,0,311.0,PT43M11S
11,VYsqlPUsFkg,2020-10-08T13:30:12Z,[playlist] 구독자분들의 추천 팝송모음 #1｜우럭 양식장 🐟,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['구독자추천팝송모음', '새로운팝송추천', '도입부부터좋은팝송추천', '가슴이웅장해지는팝송모음']",276627,6648,48,0,455.0,PT59M25S
12,6HM11pudObE,2020-09-19T01:00:01Z,[playlist] ESFJ 주인장이 보장하는 주말 아침 상쾌한 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['출근길상쾌한팝송모음', '아침을시작하는팝송모음', '빨래하면서듣는팝송모음', 'ESFJ플레이리스트', 'ESFJ가듣는팝송모음']",248770,7453,40,0,702.0,PT52M12S
13,rcDinyKHPYc,2020-06-28T08:43:58Z,"[playlist] 여름이 있어야 하는 이유, 청량한 여름팝송 모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['청량한팝송', '팝송1시간', '팝플레이리스트', '런닝머신1시간', '여름팝송추천', '끊김없는노래', '헬스노래', '광고없는팝송']",231480,5247,43,0,166.0,PT1H2M37S
14,TWjEsIvaGg4,2020-08-25T22:30:02Z,[playlist] 휴대폰을 쥐고 검지로 뒷판 두들만한 외적 핑거탭 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['놀러가고싶을때트는노래', '내적댄스팝송추천', '나만아는팝송모음', '한번도안들어본팝송추천', '도입부부터좋은팝송모음', '발가락꼼지락팝송']",225853,5535,42,0,237.0,PT46M48S
15,oA41lNhwh4w,2020-10-14T04:00:06Z,"[playlist] 오늘 할 일, 섹시하고 파워풀하게 샤워하기",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['샤워할때듣는팝송모음', '샤워할때듣는섹시한노래', '샤워할때듣는노래모음', '샤워하면서듣기좋은팝송', '치명적인샤워팝송']",224976,6764,48,0,322.0,PT50M41S
16,IKmCJ4j1tOw,2020-11-04T07:00:02Z,[playlist] 도입부부터 감각적인 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['도입부부터지리는팝송', '나만알고싶은팝송추천', '도입부팝송추천', '매장에서틀기좋은팝송추천', '퇴근할때듣기좋은신나는팝송']",219799,5253,42,0,236.0,PT58M50S
17,e7MXbLdzfZg,2020-09-19T15:00:35Z,[playlist] 별멍 때리기 좋은 새벽 감성 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새벽갬성팝송모음', '새벽에듣기좋은팝송모음', '밤에듣기좋은팝송추천', '감성젖는팝송모음', '몽환적인팝송추천']",197804,6936,22,0,370.0,PT48M26S
18,N37Gq0k1ejQ,2020-08-22T03:00:04Z,[playlist] 애덤 스미스도 보이지 않는 손으로 박수 칠 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['도입부부터좋은팝송추천', '뭐듣지', '오늘의팝송', '팝플리', '나만알고싶은팝송추천', '주말에틀어놓기좋은팝송모음']",191411,5619,43,0,326.0,PT48M41S
19,QZqPViH-QS8,2020-06-25T11:04:07Z,[playlist] 나만 알고 싶은 매력적인 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['도입부팝송', '팝송1시간', '팝플레이리스트', '나만아는팝송', '독특한팝송', '끊김없는노래', '숨겨진팝송', '광고없는팝송']",186886,4538,38,0,115.0,PT39M30S
20,-0uHaFI3WXA,2020-08-11T12:00:48Z,[playlist] 당신의 재생목록으로 바로 추가되는 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['팝플리추천', '신입팝플리', '최신팝송추천', '도입부팝송']",186639,4898,46,0,151.0,PT39M55S
21,rIsTE4JgPbU,2020-09-26T14:30:12Z,[playlist] 잠도 안오는 새벽인데 팝송이나 틀어볼까,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새벽에듣는팝송모음', '우울할때듣는팝송', '새벽팝송추천', '밤에듣기좋은팝송모음', '들을께없네', '자정에듣기좋은팝송추천', '잠안올때듣는팝송모음']",183780,4215,26,0,251.0,PT1H7M19S
22,SXVzY0lJ6xc,2020-11-17T22:15:01Z,"출근, 등교하는 우럭쓰들 이거 들으면서 상쾌하게 출발 하시게",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['상쾌한팝송모음', '일요일아침팝송모음', '카페에서듣기좋은팝송모음', '1시간산책노래']",173930,4810,26,0,356.0,PT59M36S
23,YOk5D1JHyzs,2021-02-23T22:15:01Z,[playlist] 봄 아침에 듣기 좋은 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['봄출근노래모음', '봄팝송추천', '봄에듣기좋은노래모음', '잔잔하지만신나는노래', '공부할때듣는노래모음', '봄등교노래팝송']",173736,3108,35,0,251.0,PT1H1M12S
24,b28uZ1hNeJU,2021-02-10T01:00:05Z,[playlist] 너무 과하지 않는 일렉에 그렇지 못한 텐션 EDM모음 #2,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['홈파티팝송모음', '브라이덜샤워신나는노래', '빨리준비하고나가는노래', '출근길신나는노래', '방구석파티노래', '도입부부터신나는노래']",173629,3774,20,0,422.0,PT1H5M3S
25,_oBLTw_lUxY,2020-09-01T22:00:06Z,[playlist] 오늘은 조금 일찍 일어나서 커피 하나 마시며 출근해야지 생각 드는 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['출근팝송추천', '등교할때듣는팝송추천', '월요병을이겨낼팝송모음', '기분좋게하루를시작하는팝송모음', '준비하면서들을팝송모음', '온라인강의팝송추천']",173147,4528,25,0,244.0,PT47M2S
26,GedeXt9GUt4,2021-01-19T22:30:01Z,[playlist] 드랍이 미쳐버린 EDM모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['너무과하지않는일렉에그렇지못한텐션EDM모음', '브라이덜샤워신나는노래', '빨리준비하고나가는노래', '출근길신나는노래', '방구석파티노래', '도입부부터신나는노래']",161766,5002,24,0,399.0,PT1H10M22S
27,ARNZnLrOJHA,2021-01-06T22:15:02Z,[playlist] 엥? 이 정도 EDM은 괜찮으시죠? 신나는 EDM모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['EDM입문모음', '여행가고싶은팝송모음', '빨리준비하고나가는노래', '출근길신나는노래', '방구석파티노래', '도입부부터신나는노래']",152883,4136,28,0,361.0,PT1H2M2S
28,xrIYTK5ALUA,2020-09-09T07:00:07Z,[playlist] 누구나 한 번쯤은 힙해지고 싶은 날이 있으니깐 그때 들어볼 외힙모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['고개까딱거리는외힙', '발가락까딱거리는힙합', '라운지펍노래', '감성외힙추천', '외국힙합추천', '2020외힙모음', '힙한노래추천']",144546,4163,27,0,209.0,PT43M38S
29,LTgu8TINckY,2020-08-28T23:00:02Z,[playlist] 여름이 존재해야 하는 이유 청량한 여름팝송 모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['놀러가고싶을때트는노래', '신나는여름팝송모음', '여름드라이브팝송모음', 'edm파티팝송모음', '질주하고싶은팝송모음']",140998,2518,17,0,138.0,PT1H5M16S
30,wZOwSQbcxqQ,2021-01-27T01:00:12Z,[playlist] 못 들어봤다면 𝙅𝙊𝙉𝙉𝘼 유감인 EDM모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['EDM믹스', '운동할때신나는노래', '벤치프레스노래', '헬스장1시간노래', '싱잉EDM모음', '옐럭EDM모음', '여행가고싶어지는노래', '드라이브할때듣기좋은EDM']",127870,3795,12,0,475.0,PT1H8M38S
31,A-1_CfkzJEs,2020-10-28T03:30:00Z,[playlist] 여러분이 좋아하실만한 듣기 편한 팝송을 가져왔어요 #3,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['나만알고싶은팝송모음', '듣기편한팝송모음', '잔잔하게듣는팝송추천', '카페에서틀기좋은팝송모음', '오늘의팝송추천']",115659,2979,26,0,192.0,PT49M
32,mN9nzG8os40,2020-11-14T13:30:11Z,[playlist] 구독자분들의 추천 팝송모음 #2｜우럭 양식장 🐟,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['구독자추천팝송모음', '새로운팝송추천', '도입부부터좋은팝송추천', '가슴이웅장해지는팝송모음']",114500,2417,17,0,279.0,PT1H50S
33,awl8QASQns4,2020-10-21T03:45:00Z,[playlist] 모자 푹 눌러쓰고 들으면 쌉간지 나는 외힙모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['최신외국힙합추천', '썰파노래모음', '붐뱁외힙추천', '외국힙합추천', '외국힙합갤러리']",106985,3364,19,0,143.0,PT46M36S
34,2i6EhJvQxsc,2020-10-24T14:00:12Z,[playlist] 따뜻한 방에서 차가운 공기 맞으며 듣는 새벽 감성 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새벽갬성팝송모음', '새벽에듣기좋은팝송모음', '밤에듣기좋은팝송추천', '비오는날듣기좋은팝송추천', '몽환적인팝송추천']",103304,3225,17,0,179.0,PT52M46S
35,6wGPSWP9zqk,2020-09-30T12:00:04Z,[playlist] 입술에 필러 맞은 듯 치명적이게 기억 조작되는 퇴폐와 섹시미 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['퇴폐미팝송모음', '치명적인팝송모음', '담배와퇴폐미', '딥하고퇴폐적인팝송', '언제나악당들이좋더라', '팝송모음', '팝송추천', '여두목팝송']",94936,2873,28,0,215.0,PT53M27S
36,RoT4VAzNsHQ,2020-08-12T12:20:35Z,"[playlist] 이어폰 필수, 귀가 간지러울 정도의 귀르가즘 팝송모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['광고없는팝송모음', '도입부팝송', '귀르가즘오지는노래', '이어폰팝송모음', '팝플리', 'earcleaningsong']",85618,1804,21,0,82.0,PT43M28S
37,Tj8qv1IK33w,2020-12-17T04:00:03Z,[playlist] 감성힙합 듣고 싶은 사람 쨔람?｜𝐊𝐡𝐢𝐩𝐡𝐨𝐩🇰🇷,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['감성힙합추천', '외힙갤', '국내힙합추천', '국내트랩추천', '쿠기같은노래추천', '국내알앤비믹스']",84199,1082,11,0,123.0,PT1H4M24S
38,EQv_E-S0ZU8,2020-11-21T13:00:12Z,[playlist] ※주의※ : 주인장이 EDM을 영업 중입니다,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['홈파티팝송모음', '여행가고싶은팝송모음', '과하지않은EDM', '출근길신나는노래', '방구석파티노래', '도입부부터신나는노래']",83384,2346,13,0,240.0,PT1H1M38S
39,d7t72qJ7Rlg,2021-02-16T04:49:25Z,[playlist] 도입부부터 돌아버린 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['도입부부터지리는팝송', '나만알고싶은팝송추천', '도입부팝송추천', '매장에서틀기좋은팝송추천', '퇴근할때듣기좋은신나는팝송']",83212,1911,15,0,171.0,PT54M7S
40,ylFEw0QEbdg,2020-12-06T03:00:09Z,"[playlist] 장르별 연말파티 노래 모음.zip｜𝐘𝐞𝐚𝐫 𝐄𝐧𝐝 𝐏𝐚𝐫𝐭𝐲🥂｜Pop, Hiphop, EDM, Carol",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['홈파티팝송', '홈파티노래모음', '미국홈파티노래', '연말파티노래', '연말파티팝송']",79871,2046,15,0,171.0,PT3H7M22S
41,wBdB0RcqC3E,2020-07-09T04:13:14Z,[playlist] 마성의 목소리를 가진 치명적인 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['팝플리', '팝송신곡추천', '나만알고싶은팝송', '존나치명적인팝송', '끊김없는팝송', '광고없는노래모음', '광고없는팝송']",79159,2240,11,0,127.0,PT50M15S
42,55Edo88iI3U,2020-12-12T13:30:15Z,[playlist] 여러분이 좋아하실만한 듣기 편한 팝송을 가져왔어요 #4,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['편하게듣는팝송모음', '공부할때듣는팝송모음', '적적할때틀기좋은팝송모음', '카페에틀만한신곡팝송모음']",78524,1516,13,0,147.0,PT1H9M48S
43,yfRbmC5QSLI,2020-10-31T02:00:06Z,[playlist] 살짝 졸린데 조금만 눈 좀 붙이자 나른한 낮잠 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['낮잠잘때듣는팝송모음', '조그만카페에서틀기좋은팝송모음', '육아팝송모음', '나른한낮에듣는팝송모음']",74978,2237,15,0,178.0,PT56M33S
44,gaAU6gVcW04,2020-08-15T06:30:17Z,[playlist] 사랑한다고 왜 말을 모대..! 달달한 사랑 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['광고없는팝송모음', '연애하고싶어지는팝송', '팝플리', '나만알고싶은팝송', '연애팝송모음', '연애세포살아나는팝송']",72725,2199,13,0,73.0,PT32M13S
45,JZjkgEYNukM,2020-07-22T13:28:57Z,『PLAYLIST』 그루비한 국내 감성힙합과 R&B의 만남 (23songs)｜구관이 명관♛ + 최신 곡｜Khiphop Playlist,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['국힙추천', '국내힙합추천', '국내감성힙합', '끊김없는국힙', '한국힙합클럽', '국내알앤비모음']",69698,1291,13,0,52.0,PT1H12M30S
46,iZzJ4VRKfTc,2020-08-08T08:00:06Z,[playlist] 후카를 피면서 듣기 좋은 몽환적인 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['퇴폐미팝송추천', '섹시한팝송추천', '몽환적인팝송모음']",69123,2314,17,0,77.0,PT39M9S
47,Dao2nfxdVsc,2020-07-04T09:56:39Z,[playlist] 조금은 잔잔한 외국판 감성외힙 모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['비올때듣는외힙', '외힙1시간', '외힙플레이리스트', '끊김없는노래', '광고없는노래모음', '광고없는외힙']",68083,1256,22,0,74.0,PT38M30S
48,PdWz5rx6iHo,2020-12-19T13:30:26Z,[playlist] 구독자분들의 추천 팝송모음 #3｜우럭 양식장 🐟,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['구독자추천팝송모음', '새로운팝송추천', '도입부부터좋은팝송추천', '가슴이웅장해지는팝송모음']",67194,1410,8,0,148.0,PT1H1M19S
49,dQmReKTJioA,2020-11-11T07:00:04Z,[playlist] 근본을 지키지만 뻔하지 않은 크리스마스 팝송모음 (광고X),UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['2020최신크리스마스모음', '크리스마스캐롤모음', '최신크리스마스노래모음', '2020christmassongs']",66269,2457,10,0,223.0,PT55M57S
50,BRRJzTKB9wA,2020-10-24T03:00:01Z,"[playlist] 당신의 고막, 소중하시나요? 그럼 누르지 마세요 하드 EDM모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['존나쌘EDM모음', '미친EDM모음', '이어폰테스트하는노래', '하드EDM모음', '층간소음부수는EDM모음', '미친듯이신나는일렉모음']",63879,1888,19,0,204.0,PT1H56M33S
51,26AkVzlZmSU,2020-06-04T15:58:38Z,『PLAYLIST』 토요일 밤에 그루비한 라운지 펍에서 틀어줄듯한 노래 모음｜구관이 명관♛ + 최신 팝｜Lounge House Music,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['힙합1시간', '팝송1시간', '팝플레이리스트', '월요일에듣기좋은노래', '금요일에듣기좋은팝송', '끊김없는노래', '광고없는노래모음', '광고없는팝송', '광고없는멜론', '깡', '비깡', '1일7깡', '1일3깡', 'gocrazy']",63700,747,13,0,33.0,PT1H13M22S
52,bFF4TPrOG3g,2021-03-02T22:30:01Z,[playlist] 마음만은 창문 살짝 열어놓고 드라이브 중,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['드라이브할때듣기좋은노래', '운전할때듣기좋은팝송', '퇴근길에듣는팝송', '여행가고싶은팝송', '잔잔하게신나는팝송', 'drivesongmix']",59922,1157,8,0,163.0,PT1H3M12S
53,z_l9ZKRnfTY,2021-02-20T13:30:28Z,[playlist] 여러분이 좋아하실만한 듣기 편한 팝송을 가져왔어요 #5,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['도입부부터좋은팝송모음', '들을께없다', '오늘의팝송', '팝플리', '나만알고싶은팝송모음']",59339,1113,11,0,146.0,PT1H1M7S
54,V7di2oS0T0U,2020-09-12T12:00:04Z,[playlist] 벌레가 짖는 새벽에 듣기 좋은 국내 알앤비 모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새벽에듣기좋은노래', '밤에틀기좋은노래', '한강에서틀기좋은노래', '분위기좋은노래추천', '국내감성알앤비모음', '국내인디뮤직추천', '새벽인디뮤직', 'kpop']",58148,2024,12,0,221.0,PT1H1M24S
55,eZP5maBEC7w,2021-01-16T13:30:09Z,[playlist] 💫✨우주를 떠다니는 몽환적인 𝒫𝑜𝓅𝒮𝑜𝓃𝑔 👩‍🚀🪐,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['우울할때듣기좋은팝송', '새벽에듣기좋은팝송', '공허할때듣는노래', '분위기에취하는노래']",53861,1979,11,0,261.0,PT1H8M49S
56,N-GBH5ndPuY,2021-01-01T13:30:12Z,[playlist] 새해는 꼭 여행 갈 수 있길 빌며 헌정하는 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새해팝송모음', '새해플레이리스트', '새해부터신나는팝송', '신나는팝송모음', '신나는플레이리스트']",48720,1158,7,0,132.0,PT1H6M2S
57,yphoaQYxe6w,2020-09-15T22:30:02Z,[playlist] 준비가 안됐는데 가을은 선선한 바람과 함께 찾아왔네요 가을 감성 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['출근길에잔잔한팝송', '가을에듣기좋은팝송모음', '단풍놀이팝송모음', '가을드라이브팝송추천', '퇴근길에잔잔하게듣기좋은팝송모음', '온클들으면서듣기좋은팝송모음']",44046,1005,6,0,158.0,PT47M20S
58,7xvzRV7Zz68,2021-01-13T09:05:00Z,"퇴근, 하교하는 우럭쓰들 이거 들으면서 잔잔하게 출발 하시게",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['잔잔한팝송모음', '일요일저녁팝송모음', '카페에서듣기좋은팝송모음', '1시간산책노래']",42034,1064,8,0,187.0,PT1H7S
59,A5qxMl7MXX8,2020-08-07T12:47:04Z,[playlist] 듣자마자 버팔로윙이랑 맥주마시러 펍으로 가는 외힙모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['광고없는외힙모음', '외국힙합모음', '최신외힙모음', '끊김없는외힙모음']",39448,876,14,0,59.0,PT43M30S
60,3MXRx0QojZY,2020-05-17T05:41:22Z,"[playlist] Don't Start Now 같은 노래 좋아하니?, 뉴트로팝 모음Vol2",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['플레이리스트', '뉴트로팝', '디스코뽕짝', '신나는팝', 'newtro']",38897,1229,6,0,42.0,PT39M28S
61,tzOqNxklYa4,2020-09-09T07:00:12Z,[playlist] 불 꺼놓고 모드기기 와트 최대로 땡겨 베이핑하면서 들을 외힙모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['전자담배힙합추천', '손가락까딱거리는힙합', '썰파노래모음', '붐뱁외힙추천', '외국힙합추천', '2020외힙추천', '전자담배노래']",36719,1252,4,0,119.0,PT48M21S
62,7E3UUHTzoPA,2021-01-30T13:30:11Z,"[playlist] 구독자분들의 추천 팝송모음 #4｜우럭 양식장, VENTI 🐟",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['구독자추천팝송모음', '새로운팝송추천', '도입부부터좋은팝송추천', '가슴이웅장해지는팝송모음']",33822,788,4,0,166.0,PT1H37S
63,v41_GxDpy0k,2020-12-23T04:30:05Z,[playlist] 감성알앤비 듣고 싶은 사람 쨔람?｜𝐊𝐑&𝐁/𝐒𝐨𝐮𝐥🇰🇷,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['감성알앤비추천', 'korearnb', '국내퓨쳐알앤비추천', '감성힙합추천', '국내알앤비믹스']",30836,845,5,0,112.0,PT1H8M44S
64,MKnFk7cxAf4,2021-01-09T13:30:12Z,[playlist] 입문하기 좋은 외힙모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['잔잔한외힙모음', '트랩외힙추천', '편하게듣기좋은외힙추천', '외국힙합갤러리', '감성외국힙합추천']",30319,690,3,0,110.0,PT1H2M13S
65,Rp4iq6m1yp8,2020-12-25T13:30:12Z,[playlist] 솔크세요..? ㅋㅋ.. 네 저두요..,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['솔로크리스마스팝송', '밤에듣기좋은팝송모음', '적적할때틀기좋은팝송', '이노래들어봤어', '새벽에듣는팝송']",29143,801,8,0,169.0,PT1H18M53S
66,55zRlvAS51k,2021-02-27T13:30:17Z,[playlist] 생각했던 것 보다 트렌디한 라틴팝 모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['데스파시토같은노래', '인기남미노래모음', '스페인노래모음', '라틴팝플레이리스트', '여름에듣기좋은라틴', 'latinmix']",28444,756,4,0,144.0,PT1H20M36S
67,IRBYn9JAGDY,2020-10-17T09:30:01Z,[playlist] 90년대생 모여라 그때 그 시절 EDM모음｜라떼 프로젝트 ☕,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['90년대클럽믹스', '크록하노래모음', '라인댄스노래모음', '옛날클럽노래믹스', '셔플댄스노래모음', '2000년대클럽노래', '운동할때듣는옛날클럽노래', '헬스할때듣는옛날클럽노래']",27976,498,4,0,146.0,PT1H44M52S
68,nm5s1ggNHlM,2021-03-06T04:15:15Z,[playlist] 귓가에서 계속 맴도는 치명적인 재질,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['치명적인팝송모음', '런웨이가되는팝송', '퇴폐적인팝송', '베이스가울리는팝송', '악당팝송추천', '조직보스팝송']",22281,714,6,0,129.0,PT1H6M38S
69,jLMGBgXfTOM,2020-08-05T11:40:40Z,[playlist] 이별은 많은 감정을 남기고 떠나간다,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['새벽에듣는팝송모음', '헤어지고듣는팝송모음', '이별하고듣는팝송모음', '팝플리', 'breaksongmix']",21668,621,3,0,45.0,PT39M9S
70,dd_63Hz_su4,2020-12-30T03:30:07Z,[playlist] 올해의 마지막 플리｜𝐊𝐑&𝐁/𝐈𝐧𝐝𝐢𝐞🇰🇷,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['감성알앤비모음', '국내알앤비믹스', '국내감성힙합추천', '외힙갤']",19797,525,2,0,141.0,PT1H5M41S
71,8abviH4GRFk,2021-02-06T13:30:13Z,[playlist] 𝙃𝙞𝙥 𝙖𝙣𝙙 𝙂𝙧𝙤𝙤𝙫𝙚,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['chillhopmix', '칠한팝송모음', '그루비한팝송모음', '칠린하는팝송모음', '잔잔하게신나는팝송모음']",17874,467,4,0,72.0,PT1H2M15S
72,LejM-fniXhg,2020-05-29T03:43:35Z,[playlist] 잔잔한데 안 잔잔한 잔안잔 팝송모음,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['팝플레이리스트', '팝송모음', '잔잔한팝', '신나는팝', '새벽감성']",13232,324,3,0,27.0,PT22M9S
73,WzcyzXbp8N8,2020-12-24T09:00:08Z,[playlist] 겨울재질 (Feat. X-mas)｜𝐊𝐑&𝐁/𝐈𝐧𝐝𝐢𝐞🇰🇷,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['겨울알앤비추천', 'korearnb', '국내연말노래모음', '크리스마스알앤비', '국내크리스마스노래']",13041,356,3,0,87.0,PT1H11M1S
74,cjlA7i6S8Ys,2020-12-02T10:45:02Z,"우리 고3이들, N수생들 고생했어요. 잘 갔다 와요!",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['고3응원팝송', '수능응원팝송', '수능보기전듣는팝송', '수능위로팝송', '수능치기전노래', '수능팝송추천']",11356,411,2,0,143.0,PT13M13S
75,JwqFENOM3ew,2020-08-19T14:45:00Z,"[playlist] R.I.P Nujabes, 재즈힙합 모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['광고없는팝송모음', '누자베스모음', '재즈플리', '나만알고싶은재즈', '재즈팝송모음']",10464,457,0,0,56.0,PT33M44S
76,8TBIWSBUI_M,2020-06-20T11:26:42Z,"[playlist] 해안도로에서 너무 신난다고 과속하시면 안됩니다, 드라이브 팝 모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['해안도로', '팝송1시간', '팝플레이리스트', '운전하면서듣기좋은', '드라이브할때듣기', '광고없는팝송', '개신나는팝']",7997,154,2,0,19.0,PT43M46S
77,yfPrBLvbxEg,2020-08-09T08:00:08Z,"[playlist] 어디서 들어본 듯한 선율의 재즈에 랩 한 스푼, 재즈힙합 모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['재즈힙합mix', '재힙모음', '가사있는재즈모음']",6550,201,0,0,18.0,PT43M2S
78,AM1K8LtLhq4,2020-11-25T00:00:02Z,[구독자 이벤트] 치킨 쏠테니 1분만 투자할 우럭쓰 구함｜Venti X Yeloc 🍗,UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['구독자이벤트', '벤티어플', '요즘커뮤니티추천', '틱톡이랑비슷한커뮤니티', '팝모음', '팝송추천', '팝플레이리스트']",6532,203,7,0,112.0,PT2M38S
79,MwuZWvvydzw,2020-05-24T06:52:47Z,"[playlist] 클럽 가지 말고 제발 집에서 춤추자, 전투력 상승 외힙모음",UCIVGTOc8ZwAKtWc_awlzskg,#yeLocDirAe 옐럭,"['외힙모음', '외국힙합', '전투력상승', 'hiphopmix', '외힙플레이리스트']",5895,85,0,0,12.0,PT23M12S
